id2,url,asin,brand,pcategory1,title,listprice,techdetails,proddescrshort,proddescrlong,imageurl,modelno,itemweight,length,width,height
135,16386482,88517004047,[9940],[28512],"[9940, 0, 1823, 6176, 21697, 2109, 434386, 9794, 10547, 13823, 4402, 4258]",236.32,"[14543, 360, 12455, 2996, 269, 434386, 5579, 8950, 13823, 4402, 1339]","[23, 95, 14977, 9794, 1131371, 10547, 46, 85, 563, 5, 3, 6255, 444, 6, 3, 9940, 0, 6176, 0, 570, 20, 36665, 8950, 3159, 154, 7, 3474, 457, 6, 41199, 46, 7, 1049, 1153, 18, 860, 509216, 225, 270, 162, 2963, 259742, 9794, 2099, 38404, 525, 48835, 63, 11781, 7, 27565, 4124, 29, 19, 3298, 5, 193, 6081, 3, 1234, 6, 41199, 60, 19, 87, 869, 5134, 3159, 154, 26, 268, 8950, 876808, 63, 270, 40, 2370, 1258, 12, 361, 3, 123, 57, 6, 28, 3628, 8950, 776710, 1973, 4590, 685, 36, 453262, 5801, 6, 7, 1465, 685, 11, 1409, 1197876]","[9940, 0, 6176, 21697, 17788, 32189, 67, 237, 4402, 1339, 1226, 19, 5, 3298, 4, 556, 35, 6599, 18, 7, 3005, 1181, 4170, 2468, 31081, 2649, 2506, 12842, 57, 1859, 7330, 14543, 360, 12455, 987, 7330, 18479, 360, 12455, 2963, 9794, 2099, 48501, 4590, 2073, 10424, 10230, 20, 6176, 32320, 118126, 1465, 1376, 6872, 4590, 3531, 243, 2718, 1465, 17, 1465, 685, 11, 781, 5, 4171, 67, 6176, 32320, 118126, 16812]","[6567, 10, 66, 66, 0, 66, 109, 66, 3524, 66, 7025, 66, 4713, 66, 3542, 66, 1797, 66, 2650, 66, 0, 643, 0]",Panasonic SDR-S70-S,1.85,4.22,2.51,2.16
136,16419435,66291903337,[57118],"[5629, 17, 961]","[57118, 168, 27029, 4724, 5, 4724, 3170]",12.88,"[3170, 4953, 168, 16928, 18, 586, 2077, 67, 360, 27029, 383710, 4724, 554, 16928, 18, 2365, 2077, 67, 360, 27029, 383710, 4724, 554]","[1111, 3, 57118, 168, 27029, 1401853, 3170, 5, 3115, 7, 3646, 33, 15271, 4, 1055, 7, 4327, 273124]","[57118, 168, 27029, 4724, 5, 4724, 3170, 3170, 1915, 27029, 3170, 4953, 168, 16928, 18, 586, 2077, 67, 360, 27029, 383710, 4724, 554, 16928, 18, 2365, 2077, 67, 360, 27029, 383710, 4724, 554]","[6567, 10, 66, 66, 0, 66, 109, 66, 3524, 66, 7025, 66, 4035, 66, 750, 66, 513, 66, 2618, 66, 0, 643, 0]",V7N2DVI-10F-BLK,0.45,9.0,6.5,1.4
137,16533395,7976718458,[26263],"[5629, 17, 961]","[26263, 0, 950, 10368, 37744, 19540]",1199.99,"[2502, 6065, 50495, 12844, 87504, 2158, 1853, 50133, 7070, 8099, 68758, 6265, 7330, 26735, 360, 4748]","[23, 950, 10368, 14597, 7, 26263, 1524, 4, 6141, 9267, 9894, 1573, 1368, 16, 8102, 6869, 4, 3311, 786, 12, 991, 268, 15744, 4, 42, 190, 62, 5, 263, 8123, 343330, 23, 950, 10368, 11, 40, 112293, 670, 2861, 281780, 15271, 20, 624, 167, 29, 7, 15653, 982, 10547, 9468, 359, 22, 7, 159, 5380, 0, 23, 950, 10368, 19540, 16282, 3, 152, 12, 7, 644, 204, 8130, 420, 3396, 15575, 7462, 4, 11, 13542, 5, 0]","[26263, 0, 950, 10368, 37744, 19540, 2502, 6065, 50495, 12844, 87504, 2158, 1853, 50133, 7070, 8099, 68758, 6265, 7330, 26735, 360, 4748, 7813, 6065, 61442, 9597, 7330, 13547, 360, 9540, 53899, 2099, 1346, 2186, 6265, 37120, 14993, 387, 168, 10230, 37120, 14993, 387, 304, 22867, 14993, 11323, 67, 13113, 20912, 22124, 26104, 3282, 308, 3282, 554, 12674, 2502, 10080, 15124, 6022, 12672, 1427, 6, 11105, 67, 6292, 13099, 982, 79462, 6292, 13099, 6065, 22090, 1427, 6, 10939, 81, 10939, 845, 17768, 845, 19385, 554, 845]","[6567, 10, 66, 66, 0, 66, 109, 66, 3524, 66, 7025, 66, 2560, 66, 4982, 66, 4524, 66, 380, 66, 0, 643, 0]",XJA235U,9.25,15.1,10.8,6.7
138,16560899,84180801150,"[1783, 18332]","[2291, 17, 961]","[1783, 18332, 21802, 0, 140554, 0, 32285, 13518, 2879]",338.0,"[290851, 32285, 16599, 2032, 6833, 10552, 577, 11686, 132, 867, 6448, 3102, 374, 2812, 308, 4753]","[23, 1783, 18332, 21802, 0, 140554, 0, 32285, 13518, 2879, 525, 20, 7, 58359, 32285, 16599, 1147814, 94, 42, 1055, 3235, 10552, 577, 11686, 4, 11, 31866, 111, 16193, 12197, 4, 6432, 658563, 63, 11727, 1306, 5, 35, 533, 33, 1385016, 4448, 390, 7529, 12, 4753, 4, 13518, 1176, 6, 2218, 405, 1352, 16533, 2218, 7836, 2218, 4432, 3140, 474, 2437, 685, 899, 12186, 4, 323, 706506]","[1783, 18332, 21802, 0, 140554, 0, 32285, 13518, 2879, 290851, 32285, 16599, 2032, 6833, 10552, 577, 11686, 63473, 111, 16193, 12197, 4, 6432, 12197, 55576, 1306, 5, 35, 533, 33, 3646, 17768, 16533, 132, 867, 6448, 3102, 374, 2812, 308, 4753, 4448, 390, 7529, 12, 4753, 4, 13518, 159505, 6, 2218, 405, 1352, 16533, 2218, 7836, 2218, 4432, 3140, 474, 2437, 685, 899, 12186, 4, 323, 1024]","[6567, 10, 66, 66, 0, 66, 109, 66, 3524, 66, 7025, 66, 4889, 66, 380, 66, 2384, 66, 2119, 66, 0, 643, 0]",APOLLO-45,6.5,11.6,8.5,1.8
139,16608493,2724280730,[2814],"[232, 5107]","[2814, 1231765, 605, 533, 4, 8328, 5993, 2804, 5692, 25, 794, 533]",198.0,"[794, 533, 20753, 6364, 35, 533, 3, 1033, 498, 4, 4627, 8328, 5993, 12932, 6827, 9423, 763, 6, 3, 4794, 22127, 16204, 0]","[15069, 3, 208, 270, 107, 8328, 5993, 2804, 4556, 25, 794, 533, 16, 1123, 19, 427, 561, 5, 51, 2642, 101, 241954, 572, 3, 1033, 498, 533, 3026, 4, 4627, 5, 176, 1252, 79, 19, 3419, 286, 198882, 1353, 533, 6038, 3, 605, 33, 48, 228, 7892, 18, 3, 205, 409772, 261, 3, 2814, 605, 533, 8328, 5993, 595217]","[2814, 1231765, 605, 533, 4, 8328, 5993, 2804, 5692, 25, 794, 533, 794, 533, 20753, 6364, 35, 533, 3, 1033, 498, 4, 4627, 8328, 5993, 12932, 6827, 9423, 763, 6, 3, 4794, 22127, 16204, 0, 572, 636, 35, 2260, 4, 605, 12, 724, 11423, 3, 498, 213, 1540, 533, 246, 5670, 503, 19436, 7326, 12, 716, 2859, 895, 11452, 4609, 10475, 20, 95553, 794, 533, 2686, 1597, 575, 3140, 900, 5, 474, 35, 533, 24048, 25, 7885, 4627, 30, 3, 2960, 1920, 145852, 6827]","[6567, 10, 66, 66, 0, 66, 109, 66, 3524, 66, 7025, 66, 2509, 66, 3653, 66, 2741, 66, 1564, 66, 0, 643, 0]",NSZ-GT1,9.9,13.0,9.8,2.3
140,16617548,84470200846,[657680],"[3267, 17, 961]","[657680, 0, 2123, 14697, 90337]",8.88,"[29270, 444, 11, 1616, 7920, 4, 427, 5, 1187, 10230, 20, 123, 3298, 4, 660, 4753, 4448, 10449, 7636]","[23, 657680, 0, 2123, 624, 7, 39649, 444, 16, 11, 228, 1616, 7920, 4, 427, 5, 556560, 77, 358, 11, 4776, 20, 123, 3298, 4, 660, 1775594]","[657680, 0, 2123, 29270, 444, 11, 1616, 7920, 4, 427, 5, 1187, 10230, 20, 123, 3298, 4, 660, 4753, 4448, 10449, 7636, 3905, 12, 3, 1639, 5318]","[6567, 10, 66, 66, 0, 66, 109, 66, 3524, 66, 7025, 66, 4889, 66, 3822, 66, 2509, 66, 7025, 66, 0, 643, 0]",MB-NS9GS,0.2,7.55,3.54,1.1
141,16621375,88517002631,[9940],"[5629, 17, 961]","[9940, 0, 314423, 31832, 950, 0]",34.88,"[15156, 4, 7715, 428, 9894, 80056, 715, 1741, 4180, 869, 37176, 1775416, 428]","[23, 9940, 0, 314423, 31832, 624, 7, 9894, 80056, 16, 715, 390, 4180, 4, 869, 0, 23, 390901, 428, 400, 93, 115, 427, 5, 177, 7620, 19, 180342]","[9940, 0, 314423, 31832, 0, 15156, 4, 7715, 428, 9894, 80056, 715, 1741, 4180, 869, 37176, 20262, 1085, 32708, 1775416, 428, 5976, 0, 12, 1806, 2669, 2158, 950]","[6567, 10, 66, 66, 0, 66, 109, 66, 3524, 66, 7025, 66, 4713, 66, 3542, 66, 1797, 66, 2509, 66, 0, 643, 0]",RP-HX40-G,1.0,9.1,7.2,1.4
142,9872266,72458063005,"[15534, 10257]","[5629, 17, 961]","[15534, 10257, 17, 67, 3452, 78367, 8025, 188174, 262935, 47501, 13699, 13, 2464, 2073]",20.88,"[77, 427, 5, 2437, 4, 11237, 13699, 685, 3875, 52, 1215, 10312, 4383, 3156, 5, 98, 576177]","[77, 427, 5, 2437, 4, 11237, 13699, 685, 3875, 52, 1215, 10312, 4383, 3156, 5, 98, 576177, 63, 11, 3, 123, 4120, 130, 6, 6506, 12197, 5, 3249, 39150, 4383, 11829, 25452, 9719, 82281, 2037, 1301, 4753, 4, 114793]","[13699, 18037, 9318, 9117, 15278, 3733, 336, 1281, 62, 5, 67, 191883, 6628, 10230, 20, 1087, 1476325, 104548, 20, 387, 20418, 943523, 62184, 78367, 4383, 3156, 9321, 360, 67, 9431, 8222, 4383, 3156, 9321, 360, 67]","[6567, 10, 66, 66, 0, 66, 109, 66, 3524, 66, 7025, 66, 3653, 66, 1927, 66, 1564, 66, 5206, 66, 0, 643, 0]",IOC-2000,0.2,17.32,14.57,13.89
143,10250445,64953201030,[178873],"[5629, 17, 961]","[178873, 0, 232, 5107, 30116, 17255]",69.88,"[4925, 14006, 1972, 269, 12535, 19765, 601, 17786, 113401, 6, 22413, 390, 1847]","[23, 178873, 0, 232, 5107, 30116, 109849, 11, 3, 3831, 14006, 1972, 269, 12535, 19765, 1708, 17786, 113401, 6, 22413, 390, 589948, 77, 0, 1423, 46, 7, 79213, 11248, 3560, 20, 7, 2540, 1885, 22191, 1723178, 387, 19347, 29305, 3, 193347, 1339, 1146, 3, 888, 313, 3668, 11041, 296472]","[168, 30116, 20099, 36716, 17786, 113401, 3056, 8123, 20881, 2876, 12304, 13177, 8455]","[6567, 10, 66, 66, 0, 66, 109, 66, 3524, 66, 7025, 66, 3014, 66, 3361, 66, 1771, 66, 2119, 66, 0, 643, 0]",1030HT,6.5,25.25,10.25,3.5
144,11600046,4447604261,[16533],"[5629, 17, 961]","[16533, 203, 1331, 1282, 1331, 15397, 233946, 57367, 3170]",11.99,"[71230, 269, 4, 9154, 1972, 5374, 12, 3185, 2466, 2364, 132, 24451, 5, 1926, 3, 6766, 6, 3, 2466, 145985, 30674, 366, 2614, 4256, 12, 1187, 2466, 2364, 55576, 9907, 52335, 4340, 2218, 10080, 4, 10080, 7538, 203]","[16533, 203, 1331, 1282, 1331, 15397, 233946, 57367, 3170]","[71230, 269, 4, 9154, 1972, 5374, 12, 3185, 2466, 2364, 132, 24451, 5, 1926, 3, 6766, 6, 3, 2466, 145985, 30674, 366, 2614, 4256, 12, 1187, 2466, 2364, 55576, 9907, 52335, 4340, 2218, 10080, 4, 10080, 7538, 203]","[6567, 10, 66, 66, 0, 66, 109, 66, 3524, 66, 7025, 66, 2650, 66, 3088, 66, 4842, 66, 2650, 66, 0, 643, 0]",DH6QC,0.3,7.8,5.5,1.3
145,12174308,8585419102,"[2123, 12168]",[7163],"[2123, 12168, 387, 3886, 4859, 57302, 483]",22.0,"[28121, 4163, 7636, 4, 2019, 16734, 6931, 6737, 11455]","[63, 601, 7, 425844, 1262, 4098, 5, 299, 36622, 713, 4772, 9681, 727, 1880, 5, 3676, 157, 3033, 899, 1269, 7, 16229, 2921, 2026411, 11455, 11263, 20, 7940, 7678, 62, 5, 387, 0]","[28121, 4163, 7636, 4, 2019, 12, 1806, 3868, 16734, 6931, 6737, 6202, 7834, 11, 663, 12, 1080, 2425, 6734, 4, 6803, 3260, 561, 2456, 247, 5, 299, 36622, 28121, 2921, 14224, 19906, 2533, 20, 1765, 752, 12, 8041, 4727, 7529, 8753, 727]","[6567, 10, 66, 66, 0, 66, 109, 66, 3524, 66, 7025, 66, 2384, 66, 4661, 66, 4089, 66, 513, 66, 0, 643, 0]",VNCI116BLACK,1.8,17.7,13.1,4.0
146,12182833,8585419337,"[2123, 12168]","[3267, 17, 961]","[2123, 12168, 5103, 18991, 3915, 3642]",47.99,"[2123, 12168, 5103, 18991, 3915, 3642, 77, 2655, 4, 936, 18991, 4163, 1848, 31, 891, 5, 315, 4868, 20, 35, 1400, 5, 1104131, 32466, 11648, 20, 7, 892, 3052, 3560, 4, 1504, 39, 177, 19, 2405, 3, 3159, 24, 834119, 10230, 20, 123, 102293, 20, 7, 8950, 4124, 7161, 9267, 37596, 254, 61433, 35, 18991, 540, 3, 1545, 6, 358, 1330, 4333, 1619, 1847, 385134, 27306, 1263, 100052, 3, 2153, 4, 1226, 3, 358, 5, 1334, 62, 18, 106, 211, 4590, 7332, 18, 3560, 1501, 1926, 35, 9255, 4402, 1181, 1054, 452, 402, 26706, 830, 1084, 7580, 4, 3271, 14224, 7511, 203, 58991, 26706, 18, 647, 4, 3221, 6, 358, 2152, 1465, 1376, 4906, 4, 89, 321, 3271, 22808, 16229, 4163, 7636, 2307, 8, 3010, 3087, 1335, 4264, 635, 441]",[0],"[77, 2655, 4, 936, 18991, 4163, 1848, 31, 891, 5, 315, 4868, 20, 35, 1400, 5, 1104131, 32466, 11648, 20, 7, 892, 3052, 3560, 4, 1504, 39, 177, 19, 2405, 3, 3159, 24, 834119, 1204, 6083, 12769, 1204, 2977, 13385, 54783, 4859, 54427, 6392, 18323, 58991, 26706, 18, 647, 4, 3221, 6, 358, 2152, 1465, 1376, 4906, 4, 89, 321, 3271, 22808, 16229, 4163, 7636, 2307, 8, 3010, 3087, 1335, 4264, 635, 441]","[6567, 10, 66, 66, 0, 66, 109, 66, 29930, 66, 7025, 66, 2384, 66, 4661, 66, 4089, 66, 513, 66, 0, 643, 0, 643, 0]",133827,1.04,12.0,9.5,5.0
147,13078084,6503082807,[159560],"[5629, 17, 961]","[120052, 0, 524821, 4819, 4724, 5, 5670, 4642, 17768, 55487, 4819, 3170]",15.0,"[16928, 18, 586, 2077, 81, 360, 185620, 165207, 4642, 554, 16928, 18, 2365, 2077, 67, 360, 0, 695072, 4724, 3170, 1915, 554]","[77, 120052, 0, 524821, 4819, 4724, 5, 5670, 4642, 17768, 55487, 4819, 3170, 1226, 19, 5, 1305, 57, 52, 524821, 4819, 33, 524821, 1176, 55487, 4819, 4, 55487, 1176, 1701, 18, 86153, 33, 49234, 3589, 1376, 102, 136, 268, 7284, 321223, 1987, 15420, 4910, 19, 5, 3115, 136, 17768, 10457, 12, 7, 14743, 6145, 1339, 574319, 116673, 891, 4, 6289, 6, 103, 268, 397, 1497, 3, 0, 55487, 4819, 5, 6145, 17768, 4427, 2218, 11, 7272, 25, 71, 13177, 1317121]","[16928, 18, 586, 2077, 81, 360, 185620, 165207, 4642, 554, 16928, 18, 2365, 2077, 67, 360, 0, 695072, 4724, 3170, 1915, 554, 3170, 4953, 237, 48835]","[6567, 10, 66, 66, 0, 66, 109, 66, 3524, 66, 7025, 66, 2659, 66, 539, 66, 308, 66, 4971, 66, 0, 643, 0]",DMSVGAVGA1,0.25,10.35,4.95,0.45
148,13078612,65674705764,"[2800, 4558]","[533, 2695]","[2800, 4558, 308, 18839, 156780, 80250, 10869]",237.99,"[308, 28797, 26210, 80250, 4431, 11923, 55900, 0, 263, 28797, 1164969, 15181, 3140, 20101, 2594, 2066, 7897, 372, 2683, 0, 2109, 1844, 0]",[0],"[0, 28797, 26210, 80250, 4431, 11923, 55900, 0, 263, 28797, 1164969, 15181, 3140, 20101, 2594, 2066, 7897, 372, 2683, 0, 2109, 1844, 0]","[6567, 10, 66, 66, 0, 66, 109, 66, 29930, 66, 7025, 66, 2919, 66, 4524, 66, 3822, 66, 2688, 66, 0, 643, 0, 643, 0]",RLM30-L520-1,3.0,,,
149,13081446,9520502507,[130126],[15461],"[21940, 0, 6787, 14192]",199.88,"[2567, 1444, 6869, 736, 18631, 375, 8123, 1095, 10230, 20, 3, 21940, 54969, 41486]","[23, 21940, 0, 6787, 14192, 11, 891, 12, 126, 20, 21940, 54969, 0, 4, 54969, 0]","[2567, 1444, 6869, 736, 18631, 375, 8123, 1095, 10230, 20, 3, 21940, 54969, 41486]","[6567, 10, 66, 66, 0, 66, 109, 66, 3524, 66, 7025, 66, 2241, 66, 3636, 66, 2688, 66, 2509, 66, 0, 643, 0]",108R00579,3.8,18.0,7.47,5.85
150,13216403,5111143347,[100037],"[2942, 2695]","[100037, 1968330, 993952, 1568, 11084]",10.88,"[3583, 9034, 132, 5169, 6265, 237, 13421, 45366, 9458, 1444, 0, 993952, 10230, 20, 12197]","[993952, 173068, 9458, 20530, 32, 7, 3697, 2492, 6, 132, 5169, 4, 7, 13910, 2492, 6, 237, 0, 157624, 3829, 590755, 100037, 33443, 336, 12367, 24, 14145, 12, 967, 2100935, 26983, 3544, 71233, 3829, 2100935, 90680, 5263, 6, 62, 5, 81, 8123, 0]","[3583, 9034, 132, 5169, 6265, 237, 13421, 45366, 9458, 1444, 0, 993952, 10230, 20, 12197]","[6567, 10, 66, 66, 0, 66, 109, 66, 3524, 66, 7025, 66, 2688, 66, 303, 66, 303, 66, 3563, 66, 0, 643, 0]",43347,0.1,2.93,2.25,0.68
151,13219886,65297720677,[28438],"[3211, 13085]","[6073, 56528, 0, 0, 90780, 43273, 58558, 2649, 2506, 19535, 15790]",57.48,"[23, 663, 5380, 1765, 1295, 12, 7874, 62, 4, 11471, 1144, 753, 1440, 3589, 4, 114793]","[23, 679578, 11242, 6533, 3211, 2208, 11, 3, 663, 5380, 1765, 1295, 12, 7874, 62, 4, 11471, 1144, 753, 1440, 3589, 4, 114793]","[23, 679578, 11242, 7513, 6533, 3211, 1040487, 3987, 1162, 1133, 3236, 2002, 6, 2312, 1017, 6, 135, 142, 6, 24077, 1144, 753, 33, 114793]","[6567, 10, 66, 66, 0, 66, 109, 66, 3524, 66, 7025, 66, 2919, 66, 750, 66, 4853, 66, 263, 66, 0, 643, 0]",PE206628,1.1,9.0,6.0,3.0
152,13803026,89906100034,[654136],[7163],"[654136, 6533, 1597, 238930, 19193]",199.98,"[15124, 2052, 67, 9597, 7330, 4240, 20106, 2649, 4556]","[654136, 11, 7, 1323, 12204, 4, 1301, 7527, 254, 16, 1501, 19, 2438, 44, 6, 35, 13100, 18, 3, 417096, 4448, 71, 1489956, 543, 16, 13676, 4, 17943, 3, 394, 181, 30, 18738, 221, 1376, 4, 2425, 4, 2864, 34234, 22, 12, 47463, 199, 15393, 2425, 42, 27, 7264, 25, 7437, 60, 19, 42, 176, 1252, 79, 19, 420492, 338, 14431, 1489956, 543, 1123, 19, 40, 16430, 12611, 900, 5, 2438, 44, 6, 35, 221, 4, 593, 0]","[15124, 2052, 67, 9597, 7330, 4240, 20106, 2649, 4556, 3365, 10347, 18738, 405, 1875, 10230, 20, 5147, 4212, 3791, 222]","[6567, 10, 66, 66, 0, 66, 109, 66, 3524, 66, 7025, 66, 5184, 66, 1607, 66, 5078, 66, 7025, 66, 0, 643, 0]",00346NEAT,2.2,14.0,7.2,3.3
153,14250294,64109210728,[26203],"[5629, 17, 961]","[26203, 652, 22867, 5314, 2743, 1282, 1370, 3165, 4330, 17, 241451, 14622, 26254]",1585.45,"[23, 2743, 1282, 2351, 46406, 0, 12536, 409772, 37572, 627, 49243, 6136, 358, 23665, 540, 0, 10832, 26548, 9741, 3, 6160, 1176761, 8604, 1604, 4, 10144, 42, 27, 2546, 26, 3, 205, 78, 33, 42, 27, 563, 1131, 4, 1070, 259, 1319, 26, 7, 589, 407513, 2468, 0, 244, 8, 387, 168, 4, 296, 304, 2921, 3101, 0, 40, 2743, 358, 107, 4, 3, 1181, 0, 24450, 3059, 4, 3268, 0, 18, 1604, 244, 8, 3575, 157, 251, 360, 251, 4, 1534, 0, 3575, 0, 12, 52, 153, 318, 11840, 8, 1497, 4, 0, 4330, 6083, 652, 22867, 5314, 5314, 17725, 7272, 1604, 601, 1124, 2996, 213, 12813, 3, 12648, 6, 4402, 4, 37744, 10639, 1137, 154, 29, 12319, 4, 7906, 1978, 24, 0, 29963, 134, 8, 15421, 527, 469124, 652, 22867, 5314, 270, 1147, 2219, 6, 17788, 1226, 126, 20, 154, 3, 23487, 31417, 4030, 17253, 6, 6134, 2, 2307, 18, 123, 0, 30928, 4, 3772, 7940, 15370, 8, 3575, 62, 5, 237, 8, 589565, 9331, 2219, 6, 0]",[0],"[0, 2743, 1282, 2351, 46406, 0, 12536, 409772, 37572, 627, 49243, 6136, 358, 23665, 540, 0, 10832, 26548, 9741, 3, 6160, 1176761, 8604, 1604, 4, 10144, 42, 27, 2546, 26, 3, 205, 78, 33, 42, 27, 563, 1131, 4, 1070, 259, 1319, 26, 7, 589, 407513, 2468, 348, 244, 8, 387, 168, 4, 296, 304, 2921, 3101, 6034, 9073, 40, 2743, 358, 107, 4, 3, 1181, 199951, 0, 24450, 3059, 4, 3268, 1409790, 10864, 18, 1604, 244, 8, 3575, 157, 251, 360, 251, 4, 1534, 0, 2932, 3575, 334725, 227282, 12, 52, 153, 318, 11840, 8, 1497, 4, 0, 4330, 6083, 652, 22867, 5314, 5314, 17725, 7272, 1604, 601, 1124, 2996, 213, 12813, 3, 12648, 6, 4402, 4, 37744, 10639, 1137, 154, 29, 12319, 4, 7906, 1978, 24, 0, 29963, 134, 8, 15421, 527, 469124, 652, 22867, 5314, 270, 1147, 2219, 6, 17788, 1226, 126, 20, 154, 3, 23487, 31417, 4030, 17253, 6, 6134, 2, 2307, 18, 123, 0, 30928, 4, 3772, 7940, 15370, 8, 3575, 62, 5, 237, 8, 589565, 9331, 2219, 6, 0]","[6567, 10, 66, 66, 0, 66, 109, 66, 29930, 66, 7025, 66, 3014, 66, 168, 66, 5099, 66, 168, 66, 0, 643, 0, 643, 0]",104193,118.0,,,
154,14250536,64109212216,[26203],"[5629, 17, 961]","[26203, 20712, 650, 85980, 3165, 4330, 242, 2587, 15512, 11906, 17, 23953, 1534, 26254]",1557.95,"[85980, 2797, 12536, 409772, 8931, 12, 121614, 4, 9011, 14931, 6742, 1627, 5908, 110281, 4, 1857, 1082210, 23, 3417, 11, 6012, 878, 3, 10144, 12, 7, 6996, 6428, 1133250, 598583, 2269, 358, 11, 106924, 627, 11808, 1630, 20, 4648, 0, 2468, 0, 244, 8, 387, 168, 4, 296, 304, 2921, 3101, 0, 7557, 5836, 26, 3, 1566, 6, 7, 1743, 4, 5589, 2864, 8, 3, 62, 4, 197, 0, 1604, 42, 27, 13031, 5, 98, 834, 26, 3, 1566, 6, 7, 0, 10080, 4, 241451, 2110, 7940, 32, 537, 9170, 18, 44, 551, 0, 20, 7, 6160, 6996, 3338, 12, 6160, 30440, 0, 474, 1082, 22, 42, 27, 5881, 30, 98, 3140, 0, 18, 1604, 244, 8, 3575, 157, 387, 360, 387, 4, 7751, 0, 3575, 0, 12, 52, 153, 318, 11840, 8, 1497, 4, 0, 4330, 6083, 20712, 650, 23, 1087, 5, 68, 44, 89, 1181, 7146, 24, 0, 2693, 627, 7425, 15409, 1604, 25516, 5, 267469, 13499, 17725, 790618, 80, 22397, 627, 1604, 129461, 10639, 527, 8, 44, 4568, 60, 3, 762, 42, 27, 496, 30, 98, 1597969, 9333, 3185, 867, 21451, 29, 134, 29, 4333, 0, 8886, 12, 126, 20, 44, 268, 527, 2499, 12536, 1158039, 17042, 474, 6, 15421, 527, 8, 3, 2449, 298043, 42983, 10653, 4, 36041, 0, 9331, 2219, 0]",[0],"[0, 2797, 12536, 409772, 8931, 12, 121614, 4, 9011, 14931, 6742, 1627, 5908, 110281, 4, 1857, 1082210, 23, 3417, 11, 6012, 878, 3, 10144, 12, 7, 6996, 6428, 1133250, 598583, 2269, 358, 11, 106924, 627, 11808, 1630, 20, 4648, 0, 2468, 348, 244, 8, 387, 168, 4, 296, 304, 2921, 3101, 6034, 4330, 7557, 5836, 26, 3, 1566, 6, 7, 1743, 4, 5589, 2864, 8, 3, 62, 4, 197, 0, 8604, 1604, 42, 27, 13031, 5, 98, 834, 26, 3, 1566, 6, 7, 1418197, 23953, 10080, 4, 241451, 2110, 7940, 32, 537, 9170, 18, 44, 551, 2852, 2307, 20, 7, 6160, 6996, 3338, 12, 6160, 30440, 1525732, 242, 474, 1082, 22, 42, 27, 5881, 30, 98, 3140, 855339, 10864, 18, 1604, 244, 8, 3575, 157, 387, 360, 387, 4, 7751, 0, 2932, 3575, 334725, 227282, 12, 52, 153, 318, 11840, 8, 1497, 4, 0, 4330, 6083, 20712, 650, 23, 1087, 5, 68, 44, 89, 1181, 7146, 24, 0, 2693, 627, 7425, 15409, 1604, 25516, 5, 267469, 13499, 17725, 790618, 80, 22397, 627, 1604, 129461, 10639, 527, 8, 44, 4568, 60, 3, 762, 42, 27, 496, 30, 98, 1597969, 9333, 3185, 867, 21451, 29, 134, 29, 4333, 0, 8886, 12, 126, 20, 44, 268, 527, 2499, 12536, 1158039, 17042, 474, 6, 15421, 527, 8, 3, 2449, 298043, 42983, 10653, 4, 36041, 0, 9331, 2219, 0]","[6567, 10, 66, 66, 0, 66, 109, 66, 29930, 66, 7025, 66, 3014, 66, 168, 66, 5099, 66, 251, 66, 0, 643, 0, 643, 0]",116249L,100.0,,,
155,16352286,3600012388,"[656371, 35177]","[232, 1520]","[104528, 2487, 2043, 0, 3211, 650, 22878, 203, 14637]",54.97,[0],"[3414, 11379, 12, 0, 0]","[237, 2787, 360, 23021, 1206, 2468, 99742, 6737, 12, 1124, 99742, 4471, 1473088, 763, 7131, 2043, 0, 50019]","[6567, 10, 66, 66, 0, 66, 109, 66, 3524, 66, 7025, 66, 2618, 66, 1176, 66, 7025, 66, 251, 66, 0, 643, 0]",12388,15.0,18.25,12.25,8.5
